Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,latitude,longitude,Item_encoded
6146,Central African Republic,Plantains and others,1992,26667,1342.0,0.04,24.81,7.0323598,19.9981227,2
6147,Central African Republic,Potatoes,1992,25813,1342.0,0.04,24.81,7.0323598,19.9981227,3
6148,Central African Republic,"Rice, paddy",1992,14516,1342.0,0.04,24.81,7.0323598,19.9981227,4
6149,Central African Republic,Sorghum,1992,12618,1342.0,0.04,24.81,7.0323598,19.9981227,5
6150,Central African Republic,Yams,1992,68421,1342.0,0.04,24.81,7.0323598,19.9981227,9
6151,Central African Republic,Cassava,1993,34472,1342.0,0.25,25.14,7.0323598,19.9981227,0
6152,Central African Republic,Maize,1993,9038,1342.0,0.25,25.14,7.0323598,19.9981227,1
6153,Central African Republic,Plantains and others,1993,26987,1342.0,0.25,25.14,7.0323598,19.9981227,2
6154,Central African Republic,Potatoes,1993,25833,1342.0,0.25,25.14,7.0323598,19.9981227,3
6155,Central African Republic,"Rice, paddy",1993,14514,1342.0,0.25,25.14,7.0323598,19.9981227,4
6156,Central African Republic,Sorghum,1993,11576,1342.0,0.25,25.14,7.0323598,19.9981227,5
6157,Central African Republic,Yams,1993,67058,1342.0,0.25,25.14,7.0323598,19.9981227,9
6158,Central African Republic,Cassava,1994,30988,1342.0,2.16,25.39,7.0323598,19.9981227,0
6159,Central African Republic,Maize,1994,8500,1342.0,2.16,25.39,7.0323598,19.9981227,1
6160,Central African Republic,Plantains and others,1994,27143,1342.0,2.16,25.39,7.0323598,19.9981227,2
6161,Central African Republic,Potatoes,1994,25785,1342.0,2.16,25.39,7.0323598,19.9981227,3
6162,Central African Republic,"Rice, paddy",1994,13201,1342.0,2.16,25.39,7.0323598,19.9981227,4
6163,Central African Republic,Sorghum,1994,8020,1342.0,2.16,25.39,7.0323598,19.9981227,5
6164,Central African Republic,Yams,1994,66667,1342.0,2.16,25.39,7.0323598,19.9981227,9
6165,Central African Republic,Cassava,1995,28918,1342.0,22.87,25.5,7.0323598,19.9981227,0
6166,Central African Republic,Maize,1995,8500,1342.0,22.87,25.5,7.0323598,19.9981227,1
6167,Central African Republic,Plantains and others,1995,27448,1342.0,22.87,25.5,7.0323598,19.9981227,2
6168,Central African Republic,Potatoes,1995,25725,1342.0,22.87,25.5,7.0323598,19.9981227,3
6169,Central African Republic,"Rice, paddy",1995,15214,1342.0,22.87,25.5,7.0323598,19.9981227,4
6170,Central African Republic,Sorghum,1995,7343,1342.0,22.87,25.5,7.0323598,19.9981227,5
6171,Central African Republic,Yams,1995,66667,1342.0,22.87,25.5,7.0323598,19.9981227,9
6172,Central African Republic,Cassava,1996,29228,1342.0,22.87,25.32,7.0323598,19.9981227,0
6173,Central African Republic,Maize,1996,8500,1342.0,22.87,25.32,7.0323598,19.9981227,1
6174,Central African Republic,Plantains and others,1996,27693,1342.0,22.87,25.32,7.0323598,19.9981227,2
6175,Central African Republic,Potatoes,1996,25676,1342.0,22.87,25.32,7.0323598,19.9981227,3
6176,Central African Republic,"Rice, paddy",1996,13200,1342.0,22.87,25.32,7.0323598,19.9981227,4
6177,Central African Republic,Sorghum,1996,7835,1342.0,22.87,25.32,7.0323598,19.9981227,5
6178,Central African Republic,Yams,1996,66038,1342.0,22.87,25.32,7.0323598,19.9981227,9
6179,Central African Republic,Cassava,1997,30458,1342.0,22.87,25.69,7.0323598,19.9981227,0
6180,Central African Republic,Maize,1997,9178,1342.0,22.87,25.69,7.0323598,19.9981227,1
6181,Central African Republic,Plantains and others,1997,27931,1342.0,22.87,25.69,7.0323598,19.9981227,2
6182,Central African Republic,Potatoes,1997,25549,1342.0,22.87,25.69,7.0323598,19.9981227,3
6183,Central African Republic,"Rice, paddy",1997,14167,1342.0,22.87,25.69,7.0323598,19.9981227,4
6184,Central African Republic,Sorghum,1997,8424,1342.0,22.87,25.69,7.0323598,19.9981227,5
6185,Central African Republic,Yams,1997,66667,1342.0,22.87,25.69,7.0323598,19.9981227,9
6186,Central African Republic,Cassava,1998,30380,1342.0,22.87,25.96,7.0323598,19.9981227,0
6187,Central African Republic,Maize,1998,9799,1342.0,22.87,25.96,7.0323598,19.9981227,1
6188,Central African Republic,Plantains and others,1998,28276,1342.0,22.87,25.96,7.0323598,19.9981227,2
6189,Central African Republic,Potatoes,1998,25526,1342.0,22.87,25.96,7.0323598,19.9981227,3
6190,Central African Republic,"Rice, paddy",1998,14231,1342.0,22.87,25.96,7.0323598,19.9981227,4
6191,Central African Republic,Sorghum,1998,8452,1342.0,22.87,25.96,7.0323598,19.9981227,5
6192,Central African Republic,Yams,1998,67151,1342.0,22.87,25.96,7.0323598,19.9981227,9
6193,Central African Republic,Cassava,1999,29421,1342.0,22.87,25.05,7.0323598,19.9981227,0
6194,Central African Republic,Maize,1999,10556,1342.0,22.87,25.05,7.0323598,19.9981227,1
6195,Central African Republic,Plantains and others,1999,28381,1342.0,22.87,25.05,7.0323598,19.9981227,2
6196,Central African Republic,Potatoes,1999,25434,1342.0,22.87,25.05,7.0323598,19.9981227,3
6197,Central African Republic,"Rice, paddy",1999,15000,1342.0,22.87,25.05,7.0323598,19.9981227,4
6198,Central African Republic,Sorghum,1999,7660,1342.0,22.87,25.05,7.0323598,19.9981227,5
6199,Central African Republic,Yams,1999,67925,1342.0,22.87,25.05,7.0323598,19.9981227,9
6200,Central African Republic,Cassava,2000,29839,1342.0,22.87,25.4,7.0323598,19.9981227,0
6201,Central African Republic,Maize,2000,10600,1342.0,22.87,25.4,7.0323598,19.9981227,1
6202,Central African Republic,Plantains and others,2000,28575,1342.0,22.87,25.4,7.0323598,19.9981227,2
6203,Central African Republic,Potatoes,2000,25641,1342.0,22.87,25.4,7.0323598,19.9981227,3
6204,Central African Republic,"Rice, paddy",2000,14903,1342.0,22.87,25.4,7.0323598,19.9981227,4
6205,Central African Republic,Sorghum,2000,6967,1342.0,22.87,25.4,7.0323598,19.9981227,5
6206,Central African Republic,Yams,2000,67857,1342.0,22.87,25.4,7.0323598,19.9981227,9
6207,Central African Republic,Cassava,2001,30383,1342.0,22.87,25.28,7.0323598,19.9981227,0
6208,Central African Republic,Maize,2001,10700,1342.0,22.87,25.28,7.0323598,19.9981227,1
6209,Central African Republic,Plantains and others,2001,28770,1342.0,22.87,25.28,7.0323598,19.9981227,2
6210,Central African Republic,Potatoes,2001,24792,1342.0,22.87,25.28,7.0323598,19.9981227,3
6211,Central African Republic,"Rice, paddy",2001,14882,1342.0,22.87,25.28,7.0323598,19.9981227,4
6212,Central African Republic,Sorghum,2001,8048,1342.0,22.87,25.28,7.0323598,19.9981227,5
6213,Central African Republic,Yams,2001,67585,1342.0,22.87,25.28,7.0323598,19.9981227,9
6214,Central African Republic,Cassava,2002,30614,1342.0,22.87,25.44,7.0323598,19.9981227,0
6215,Central African Republic,Maize,2002,9826,1342.0,22.87,25.44,7.0323598,19.9981227,1
6216,Central African Republic,Plantains and others,2002,29286,1342.0,22.87,25.44,7.0323598,19.9981227,2
6217,Central African Republic,Potatoes,2002,24109,1342.0,22.87,25.44,7.0323598,19.9981227,3
6218,Central African Republic,"Rice, paddy",2002,14891,1342.0,22.87,25.44,7.0323598,19.9981227,4
6219,Central African Republic,Sorghum,2002,10322,1342.0,22.87,25.44,7.0323598,19.9981227,5
6220,Central African Republic,Yams,2002,67308,1342.0,22.87,25.44,7.0323598,19.9981227,9
6221,Central African Republic,Cassava,2004,29768,1342.0,22.87,25.67,7.0323598,19.9981227,0
6222,Central African Republic,Maize,2004,9615,1342.0,22.87,25.67,7.0323598,19.9981227,1
6223,Central African Republic,Plantains and others,2004,29096,1342.0,22.87,25.67,7.0323598,19.9981227,2
6224,Central African Republic,Potatoes,2004,20308,1342.0,22.87,25.67,7.0323598,19.9981227,3
6225,Central African Republic,"Rice, paddy",2004,19938,1342.0,22.87,25.67,7.0323598,19.9981227,4
6226,Central African Republic,Sorghum,2004,8288,1342.0,22.87,25.67,7.0323598,19.9981227,5
6227,Central African Republic,Yams,2004,67308,1342.0,22.87,25.67,7.0323598,19.9981227,9
6228,Central African Republic,Cassava,2005,29771,1342.0,22.87,25.92,7.0323598,19.9981227,0
6229,Central African Republic,Maize,2005,9034,1342.0,22.87,25.92,7.0323598,19.9981227,1
6230,Central African Republic,Plantains and others,2005,28929,1342.0,22.87,25.92,7.0323598,19.9981227,2
6231,Central African Republic,Potatoes,2005,18862,1342.0,22.87,25.92,7.0323598,19.9981227,3
6232,Central African Republic,"Rice, paddy",2005,20087,1342.0,22.87,25.92,7.0323598,19.9981227,4
6233,Central African Republic,Sorghum,2005,8998,1342.0,22.87,25.92,7.0323598,19.9981227,5
6234,Central African Republic,Yams,2005,68693,1342.0,22.87,25.92,7.0323598,19.9981227,9
6235,Central African Republic,Cassava,2006,29789,1342.0,22.87,25.85,7.0323598,19.9981227,0
6236,Central African Republic,Maize,2006,9010,1342.0,22.87,25.85,7.0323598,19.9981227,1
6237,Central African Republic,Plantains and others,2006,28962,1342.0,22.87,25.85,7.0323598,19.9981227,2
6238,Central African Republic,Potatoes,2006,15360,1342.0,22.87,25.85,7.0323598,19.9981227,3
6239,Central African Republic,"Rice, paddy",2006,16000,1342.0,22.87,25.85,7.0323598,19.9981227,4
6240,Central African Republic,Sorghum,2006,9517,1342.0,22.87,25.85,7.0323598,19.9981227,5
6241,Central African Republic,Yams,2006,68519,1342.0,22.87,25.85,7.0323598,19.9981227,9
6242,Central African Republic,Cassava,2007,30000,1342.0,22.87,25.88,7.0323598,19.9981227,0
6243,Central African Republic,Maize,2007,8500,1342.0,22.87,25.88,7.0323598,19.9981227,1
6244,Central African Republic,Plantains and others,2007,29078,1342.0,22.87,25.88,7.0323598,19.9981227,2
6245,Central African Republic,Potatoes,2007,14295,1342.0,22.87,25.88,7.0323598,19.9981227,3
6246,Central African Republic,"Rice, paddy",2007,15000,1342.0,22.87,25.88,7.0323598,19.9981227,4
6247,Central African Republic,Sorghum,2007,10000,1342.0,22.87,25.88,7.0323598,19.9981227,5
6248,Central African Republic,Yams,2007,71650,1342.0,22.87,25.88,7.0323598,19.9981227,9
6249,Central African Republic,Cassava,2008,30000,1342.0,22.87,25.76,7.0323598,19.9981227,0
6250,Central African Republic,Maize,2008,8500,1342.0,22.87,25.76,7.0323598,19.9981227,1
6251,Central African Republic,Plantains and others,2008,29052,1342.0,22.87,25.76,7.0323598,19.9981227,2
6252,Central African Republic,Potatoes,2008,13425,1342.0,22.87,25.76,7.0323598,19.9981227,3
6253,Central African Republic,"Rice, paddy",2008,15000,1342.0,22.87,25.76,7.0323598,19.9981227,4
6254,Central African Republic,Sorghum,2008,10000,1342.0,22.87,25.76,7.0323598,19.9981227,5
6255,Central African Republic,Yams,2008,73831,1342.0,22.87,25.76,7.0323598,19.9981227,9
6256,Central African Republic,Cassava,2009,30000,1342.0,22.87,26.17,7.0323598,19.9981227,0
6257,Central African Republic,Maize,2009,8500,1342.0,22.87,26.17,7.0323598,19.9981227,1
6258,Central African Republic,Plantains and others,2009,29310,1342.0,22.87,26.17,7.0323598,19.9981227,2
6259,Central African Republic,Potatoes,2009,12657,1342.0,22.87,26.17,7.0323598,19.9981227,3
6260,Central African Republic,"Rice, paddy",2009,15000,1342.0,22.87,26.17,7.0323598,19.9981227,4
6261,Central African Republic,Sorghum,2009,10000,1342.0,22.87,26.17,7.0323598,19.9981227,5
6262,Central African Republic,Yams,2009,75844,1342.0,22.87,26.17,7.0323598,19.9981227,9
6263,Central African Republic,Cassava,2010,28175,1342.0,22.87,26.06,7.0323598,19.9981227,0
6264,Central African Republic,Maize,2010,16148,1342.0,22.87,26.06,7.0323598,19.9981227,1
6265,Central African Republic,Plantains and others,2010,29333,1342.0,22.87,26.06,7.0323598,19.9981227,2
6266,Central African Republic,Potatoes,2010,11650,1342.0,22.87,26.06,7.0323598,19.9981227,3
6267,Central African Republic,"Rice, paddy",2010,23353,1342.0,22.87,26.06,7.0323598,19.9981227,4
6268,Central African Republic,Sorghum,2010,9269,1342.0,22.87,26.06,7.0323598,19.9981227,5
6269,Central African Republic,Yams,2010,79091,1342.0,22.87,26.06,7.0323598,19.9981227,9
6270,Central African Republic,Cassava,2011,28132,1342.0,22.87,25.23,7.0323598,19.9981227,0
6271,Central African Republic,Maize,2011,16804,1342.0,22.87,25.23,7.0323598,19.9981227,1
6272,Central African Republic,Plantains and others,2011,28475,1342.0,22.87,25.23,7.0323598,19.9981227,2
6273,Central African Republic,Potatoes,2011,11574,1342.0,22.87,25.23,7.0323598,19.9981227,3
6274,Central African Republic,"Rice, paddy",2011,16000,1342.0,22.87,25.23,7.0323598,19.9981227,4
6275,Central African Republic,Sorghum,2011,11707,1342.0,22.87,25.23,7.0323598,19.9981227,5
6276,Central African Republic,Yams,2011,78326,1342.0,22.87,25.23,7.0323598,19.9981227,9
6277,Central African Republic,Cassava,2012,28132,1342.0,22.87,25.28,7.0323598,19.9981227,0
6278,Central African Republic,Maize,2012,17505,1342.0,22.87,25.28,7.0323598,19.9981227,1
6279,Central African Republic,Plantains and others,2012,28333,1342.0,22.87,25.28,7.0323598,19.9981227,2
6280,Central African Republic,Potatoes,2012,11818,1342.0,22.87,25.28,7.0323598,19.9981227,3
6281,Central African Republic,"Rice, paddy",2012,30000,1342.0,22.87,25.28,7.0323598,19.9981227,4
6282,Central African Republic,Sorghum,2012,11707,1342.0,22.87,25.28,7.0323598,19.9981227,5
6283,Central African Republic,Yams,2012,79310,1342.0,22.87,25.28,7.0323598,19.9981227,9
6284,Central African Republic,Cassava,2013,28375,1342.0,22.87,25.69,7.0323598,19.9981227,0
6285,Central African Republic,Maize,2013,12446,1342.0,22.87,25.69,7.0323598,19.9981227,1
6286,Central African Republic,Plantains and others,2013,28626,1342.0,22.87,25.69,7.0323598,19.9981227,2
6287,Central African Republic,Potatoes,2013,11818,1342.0,22.87,25.69,7.0323598,19.9981227,3
6288,Central African Republic,"Rice, paddy",2013,18665,1342.0,22.87,25.69,7.0323598,19.9981227,4
6289,Central African Republic,Sorghum,2013,10529,1342.0,22.87,25.69,7.0323598,19.9981227,5
6290,Central African Republic,Yams,2013,78333,1342.0,22.87,25.69,7.0323598,19.9981227,9
6291,Chile,Maize,1990,81395,1522.0,15373.0,12.88,-31.7613365,-71.3187697,1
6292,Chile,Maize,1990,81395,1522.0,15373.0,6.11,-31.7613365,-71.3187697,1
6293,Chile,Potatoes,1990,150300,1522.0,15373.0,12.88,-31.7613365,-71.3187697,3
6294,Chile,Potatoes,1990,150300,1522.0,15373.0,6.11,-31.7613365,-71.3187697,3
6295,Chile,"Rice, paddy",1990,41734,1522.0,15373.0,12.88,-31.7613365,-71.3187697,4
6296,Chile,"Rice, paddy",1990,41734,1522.0,15373.0,6.11,-31.7613365,-71.3187697,4
6297,Chile,Sweet potatoes,1990,74784,1522.0,15373.0,12.88,-31.7613365,-71.3187697,7
6298,Chile,Sweet potatoes,1990,74784,1522.0,15373.0,6.11,-31.7613365,-71.3187697,7
6299,Chile,Wheat,1990,29481,1522.0,15373.0,12.88,-31.7613365,-71.3187697,8
6300,Chile,Wheat,1990,29481,1522.0,15373.0,6.11,-31.7613365,-71.3187697,8
6301,Chile,Maize,1991,83916,1522.0,15373.0,13.0,-31.7613365,-71.3187697,1
6302,Chile,Maize,1991,83916,1522.0,15373.0,6.37,-31.7613365,-71.3187697,1
6303,Chile,Potatoes,1991,142245,1522.0,15373.0,13.0,-31.7613365,-71.3187697,3
6304,Chile,Potatoes,1991,142245,1522.0,15373.0,6.37,-31.7613365,-71.3187697,3
6305,Chile,"Rice, paddy",1991,39366,1522.0,15373.0,13.0,-31.7613365,-71.3187697,4
6306,Chile,"Rice, paddy",1991,39366,1522.0,15373.0,6.37,-31.7613365,-71.3187697,4
6307,Chile,Sweet potatoes,1991,58268,1522.0,15373.0,13.0,-31.7613365,-71.3187697,7
6308,Chile,Sweet potatoes,1991,58268,1522.0,15373.0,6.37,-31.7613365,-71.3187697,7
6309,Chile,Wheat,1991,34057,1522.0,15373.0,13.0,-31.7613365,-71.3187697,8
6310,Chile,Wheat,1991,34057,1522.0,15373.0,6.37,-31.7613365,-71.3187697,8
6311,Chile,Maize,1992,84884,1522.0,15373.0,12.93,-31.7613365,-71.3187697,1
6312,Chile,Maize,1992,84884,1522.0,15373.0,5.97,-31.7613365,-71.3187697,1
6313,Chile,Potatoes,1992,164033,1522.0,15373.0,12.93,-31.7613365,-71.3187697,3
6314,Chile,Potatoes,1992,164033,1522.0,15373.0,5.97,-31.7613365,-71.3187697,3
6315,Chile,"Rice, paddy",1992,42044,1522.0,15373.0,12.93,-31.7613365,-71.3187697,4
6316,Chile,"Rice, paddy",1992,42044,1522.0,15373.0,5.97,-31.7613365,-71.3187697,4
6317,Chile,Sweet potatoes,1992,59400,1522.0,15373.0,12.93,-31.7613365,-71.3187697,7
6318,Chile,Sweet potatoes,1992,59400,1522.0,15373.0,5.97,-31.7613365,-71.3187697,7
6319,Chile,Wheat,1992,33787,1522.0,15373.0,12.93,-31.7613365,-71.3187697,8
6320,Chile,Wheat,1992,33787,1522.0,15373.0,5.97,-31.7613365,-71.3187697,8
6321,Chile,Maize,1993,84890,1522.0,15373.0,13.26,-31.7613365,-71.3187697,1
6322,Chile,Maize,1993,84890,1522.0,15373.0,6.16,-31.7613365,-71.3187697,1
6323,Chile,Potatoes,1993,145947,1522.0,15373.0,13.26,-31.7613365,-71.3187697,3
6324,Chile,Potatoes,1993,145947,1522.0,15373.0,6.16,-31.7613365,-71.3187697,3
6325,Chile,"Rice, paddy",1993,44921,1522.0,15373.0,13.26,-31.7613365,-71.3187697,4
6326,Chile,"Rice, paddy",1993,44921,1522.0,15373.0,6.16,-31.7613365,-71.3187697,4
6327,Chile,Sweet potatoes,1993,60532,1522.0,15373.0,13.26,-31.7613365,-71.3187697,7
6328,Chile,Sweet potatoes,1993,60532,1522.0,15373.0,6.16,-31.7613365,-71.3187697,7
6329,Chile,Wheat,1993,33500,1522.0,15373.0,13.26,-31.7613365,-71.3187697,8
6330,Chile,Wheat,1993,33500,1522.0,15373.0,6.16,-31.7613365,-71.3187697,8
6331,Chile,Maize,1994,89381,1522.0,15373.0,13.42,-31.7613365,-71.3187697,1
6332,Chile,Maize,1994,89381,1522.0,15373.0,6.7,-31.7613365,-71.3187697,1
6333,Chile,Potatoes,1994,153807,1522.0,15373.0,13.42,-31.7613365,-71.3187697,3
6334,Chile,Potatoes,1994,153807,1522.0,15373.0,6.7,-31.7613365,-71.3187697,3
6335,Chile,"Rice, paddy",1994,43834,1522.0,15373.0,13.42,-31.7613365,-71.3187697,4
6336,Chile,"Rice, paddy",1994,43834,1522.0,15373.0,6.7,-31.7613365,-71.3187697,4
6337,Chile,Sweet potatoes,1994,61664,1522.0,15373.0,13.42,-31.7613365,-71.3187697,7
6338,Chile,Sweet potatoes,1994,61664,1522.0,15373.0,6.7,-31.7613365,-71.3187697,7
6339,Chile,Wheat,1994,35157,1522.0,15373.0,13.42,-31.7613365,-71.3187697,8
6340,Chile,Wheat,1994,35157,1522.0,15373.0,6.7,-31.7613365,-71.3187697,8
6341,Chile,Maize,1995,91000,1522.0,15373.0,13.02,-31.7613365,-71.3187697,1
6342,Chile,Maize,1995,91000,1522.0,15373.0,6.4,-31.7613365,-71.3187697,1
6343,Chile,Potatoes,1995,152200,1522.0,15373.0,13.02,-31.7613365,-71.3187697,3
6344,Chile,Potatoes,1995,152200,1522.0,15373.0,6.4,-31.7613365,-71.3187697,3
6345,Chile,"Rice, paddy",1995,43000,1522.0,15373.0,13.02,-31.7613365,-71.3187697,4
6346,Chile,"Rice, paddy",1995,43000,1522.0,15373.0,6.4,-31.7613365,-71.3187697,4
6347,Chile,Sweet potatoes,1995,62796,1522.0,15373.0,13.02,-31.7613365,-71.3187697,7
6348,Chile,Sweet potatoes,1995,62796,1522.0,15373.0,6.4,-31.7613365,-71.3187697,7
6349,Chile,Wheat,1995,35500,1522.0,15373.0,13.02,-31.7613365,-71.3187697,8
6350,Chile,Wheat,1995,35500,1522.0,15373.0,6.4,-31.7613365,-71.3187697,8
6351,Chile,Maize,1996,94453,1522.0,15373.0,13.16,-31.7613365,-71.3187697,1
6352,Chile,Maize,1996,94453,1522.0,15373.0,6.26,-31.7613365,-71.3187697,1
6353,Chile,Potatoes,1996,138900,1522.0,15373.0,13.16,-31.7613365,-71.3187697,3
6354,Chile,Potatoes,1996,138900,1522.0,15373.0,6.26,-31.7613365,-71.3187697,3
6355,Chile,"Rice, paddy",1996,47704,1522.0,15373.0,13.16,-31.7613365,-71.3187697,4
6356,Chile,"Rice, paddy",1996,47704,1522.0,15373.0,6.26,-31.7613365,-71.3187697,4
6357,Chile,Sweet potatoes,1996,63928,1522.0,15373.0,13.16,-31.7613365,-71.3187697,7
6358,Chile,Sweet potatoes,1996,63928,1522.0,15373.0,6.26,-31.7613365,-71.3187697,7
6359,Chile,Wheat,1996,33278,1522.0,15373.0,13.16,-31.7613365,-71.3187697,8
6360,Chile,Wheat,1996,33278,1522.0,15373.0,6.26,-31.7613365,-71.3187697,8
6361,Chile,Maize,1997,82417,1522.0,15373.0,13.66,-31.7613365,-71.3187697,1
6362,Chile,Maize,1997,82417,1522.0,15373.0,6.8,-31.7613365,-71.3187697,1
6363,Chile,Potatoes,1997,164412,1522.0,15373.0,13.66,-31.7613365,-71.3187697,3
6364,Chile,Potatoes,1997,164412,1522.0,15373.0,6.8,-31.7613365,-71.3187697,3
6365,Chile,"Rice, paddy",1997,36336,1522.0,15373.0,13.66,-31.7613365,-71.3187697,4
6366,Chile,"Rice, paddy",1997,36336,1522.0,15373.0,6.8,-31.7613365,-71.3187697,4
6367,Chile,Sweet potatoes,1997,65060,1522.0,15373.0,13.66,-31.7613365,-71.3187697,7
6368,Chile,Sweet potatoes,1997,65060,1522.0,15373.0,6.8,-31.7613365,-71.3187697,7
6369,Chile,Wheat,1997,40174,1522.0,15373.0,13.66,-31.7613365,-71.3187697,8
6370,Chile,Wheat,1997,40174,1522.0,15373.0,6.8,-31.7613365,-71.3187697,8
6371,Chile,Maize,1998,94006,1522.0,15373.0,13.19,-31.7613365,-71.3187697,1
6372,Chile,Maize,1998,94006,1522.0,15373.0,6.28,-31.7613365,-71.3187697,1
6373,Chile,Potatoes,1998,140485,1522.0,15373.0,13.19,-31.7613365,-71.3187697,3
6374,Chile,Potatoes,1998,140485,1522.0,15373.0,6.28,-31.7613365,-71.3187697,3
6375,Chile,"Rice, paddy",1998,39089,1522.0,15373.0,13.19,-31.7613365,-71.3187697,4
6376,Chile,"Rice, paddy",1998,39089,1522.0,15373.0,6.28,-31.7613365,-71.3187697,4
6377,Chile,Sweet potatoes,1998,65968,1522.0,15373.0,13.19,-31.7613365,-71.3187697,7
6378,Chile,Sweet potatoes,1998,65968,1522.0,15373.0,6.28,-31.7613365,-71.3187697,7
6379,Chile,Wheat,1998,43846,1522.0,15373.0,13.19,-31.7613365,-71.3187697,8
6380,Chile,Wheat,1998,43846,1522.0,15373.0,6.28,-31.7613365,-71.3187697,8
6381,Chile,Maize,1999,85153,1522.0,15373.0,13.24,-31.7613365,-71.3187697,1
6382,Chile,Maize,1999,85153,1522.0,15373.0,5.93,-31.7613365,-71.3187697,1
6383,Chile,Potatoes,1999,164507,1522.0,15373.0,13.24,-31.7613365,-71.3187697,3
6384,Chile,Potatoes,1999,164507,1522.0,15373.0,5.93,-31.7613365,-71.3187697,3
6385,Chile,"Rice, paddy",1999,41508,1522.0,15373.0,13.24,-31.7613365,-71.3187697,4
6386,Chile,"Rice, paddy",1999,41508,1522.0,15373.0,5.93,-31.7613365,-71.3187697,4
6387,Chile,Sweet potatoes,1999,68514,1522.0,15373.0,13.24,-31.7613365,-71.3187697,7
6388,Chile,Sweet potatoes,1999,68514,1522.0,15373.0,5.93,-31.7613365,-71.3187697,7
6389,Chile,Wheat,1999,35342,1522.0,15373.0,13.24,-31.7613365,-71.3187697,8
6390,Chile,Wheat,1999,35342,1522.0,15373.0,5.93,-31.7613365,-71.3187697,8
6391,Chile,Maize,2000,94120,1522.0,14264.54,12.99,-31.7613365,-71.3187697,1
6392,Chile,Maize,2000,94120,1522.0,14264.54,5.95,-31.7613365,-71.3187697,1
6393,Chile,Potatoes,2000,164821,1522.0,14264.54,12.99,-31.7613365,-71.3187697,3
6394,Chile,Potatoes,2000,164821,1522.0,14264.54,5.95,-31.7613365,-71.3187697,3
6395,Chile,"Rice, paddy",2000,52414,1522.0,14264.54,12.99,-31.7613365,-71.3187697,4
6396,Chile,"Rice, paddy",2000,52414,1522.0,14264.54,5.95,-31.7613365,-71.3187697,4
6397,Chile,Sweet potatoes,2000,70002,1522.0,14264.54,12.99,-31.7613365,-71.3187697,7
6398,Chile,Sweet potatoes,2000,70002,1522.0,14264.54,5.95,-31.7613365,-71.3187697,7
6399,Chile,Wheat,2000,38120,1522.0,14264.54,12.99,-31.7613365,-71.3187697,8
6400,Chile,Wheat,2000,38120,1522.0,14264.54,5.95,-31.7613365,-71.3187697,8
6401,Chile,Maize,2001,94306,1522.0,13156.09,13.16,-31.7613365,-71.3187697,1
6402,Chile,Maize,2001,94306,1522.0,13156.09,6.41,-31.7613365,-71.3187697,1
6403,Chile,Potatoes,2001,191735,1522.0,13156.09,13.16,-31.7613365,-71.3187697,3
6404,Chile,Potatoes,2001,191735,1522.0,13156.09,6.41,-31.7613365,-71.3187697,3
6405,Chile,"Rice, paddy",2001,50179,1522.0,13156.09,13.16,-31.7613365,-71.3187697,4
6406,Chile,"Rice, paddy",2001,50179,1522.0,13156.09,6.41,-31.7613365,-71.3187697,4
6407,Chile,Sweet potatoes,2001,69997,1522.0,13156.09,13.16,-31.7613365,-71.3187697,7
6408,Chile,Sweet potatoes,2001,69997,1522.0,13156.09,6.41,-31.7613365,-71.3187697,7
6409,Chile,Wheat,2001,42999,1522.0,13156.09,13.16,-31.7613365,-71.3187697,8
6410,Chile,Wheat,2001,42999,1522.0,13156.09,6.41,-31.7613365,-71.3187697,8
6411,Chile,Maize,2002,105902,1522.0,12047.63,12.95,-31.7613365,-71.3187697,1
6412,Chile,Maize,2002,105902,1522.0,12047.63,6.25,-31.7613365,-71.3187697,1
6413,Chile,Potatoes,2002,212397,1522.0,12047.63,12.95,-31.7613365,-71.3187697,3
6414,Chile,Potatoes,2002,212397,1522.0,12047.63,6.25,-31.7613365,-71.3187697,3
6415,Chile,"Rice, paddy",2002,50724,1522.0,12047.63,12.95,-31.7613365,-71.3187697,4
6416,Chile,"Rice, paddy",2002,50724,1522.0,12047.63,6.25,-31.7613365,-71.3187697,4
6417,Chile,Sweet potatoes,2002,70000,1522.0,12047.63,12.95,-31.7613365,-71.3187697,7
6418,Chile,Sweet potatoes,2002,70000,1522.0,12047.63,6.25,-31.7613365,-71.3187697,7
6419,Chile,Wheat,2002,42722,1522.0,12047.63,12.95,-31.7613365,-71.3187697,8
6420,Chile,Wheat,2002,42722,1522.0,12047.63,6.25,-31.7613365,-71.3187697,8
6421,Chile,Maize,2004,110678,1522.0,9830.72,13.44,-31.7613365,-71.3187697,1
6422,Chile,Maize,2004,110678,1522.0,9830.72,6.32,-31.7613365,-71.3187697,1
6423,Chile,Potatoes,2004,192104,1522.0,9830.72,13.44,-31.7613365,-71.3187697,3
6424,Chile,Potatoes,2004,192104,1522.0,9830.72,6.32,-31.7613365,-71.3187697,3
6425,Chile,"Rice, paddy",2004,47898,1522.0,9830.72,13.44,-31.7613365,-71.3187697,4
6426,Chile,"Rice, paddy",2004,47898,1522.0,9830.72,6.32,-31.7613365,-71.3187697,4
6427,Chile,Sweet potatoes,2004,72917,1522.0,9830.72,13.44,-31.7613365,-71.3187697,7
